Serial_Number,Site_Name,Latitude,Longitude,Local_Date_Time,Temperature_C,Temp_Change_Back,Temp_Change_Fwd,DO_mgL,DO_Change_Back,DO_Change_Fwd,Air_Exposure_Flag,Battery_V,Q,Unix_Time,Project_Code,Waterbody,Start_Time,End_Time,Notes,Group
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T09:26:00Z,19.652,-0.05000000000000071,0.01699999999999946,1.03,0.0040000000000000036,0.09000000000000008,Clean,3.09,0.962,1723541160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T09:36:00Z,19.635,-0.01699999999999946,0.05000000000000071,0.94,-0.09000000000000008,-0.025000000000000022,Clean,3.09,0.961,1723541760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T09:46:00Z,19.585,-0.05000000000000071,0.02500000000000213,0.965,0.025000000000000022,0.052999999999999936,Clean,3.09,0.961,1723542360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T09:56:00Z,19.56,-0.02500000000000213,0.05099999999999838,0.912,-0.052999999999999936,0.028000000000000025,Clean,3.09,0.96,1723542960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:06:00Z,19.509,-0.05099999999999838,0.007999999999999119,0.884,-0.028000000000000025,-0.04700000000000004,Clean,3.09,0.96,1723543560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:16:00Z,19.501,-0.007999999999999119,0.02500000000000213,0.931,0.04700000000000004,0.16100000000000003,Clean,3.09,0.961,1723544160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:26:00Z,19.476,-0.02500000000000213,0.04199999999999804,0.77,-0.16100000000000003,0.06500000000000006,Clean,3.09,0.958,1723544760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:36:00Z,19.434,-0.04199999999999804,0,0.705,-0.06500000000000006,0.07999999999999996,Clean,3.09,0.958,1723545360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:46:00Z,19.434,0,0.008000000000002672,0.625,-0.07999999999999996,-0.020000000000000018,Clean,3.09,0.956,1723545960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T10:56:00Z,19.426,-0.008000000000002672,0.04199999999999804,0.645,0.020000000000000018,0.122,Clean,3.09,0.957,1723546560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:06:00Z,19.384,-0.04199999999999804,0.01699999999999946,0.523,-0.122,-0.21699999999999997,Clean,3.09,0.955,1723547160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:16:00Z,19.367,-0.01699999999999946,0.01699999999999946,0.74,0.21699999999999997,0.18099999999999994,Clean,3.09,0.958,1723547760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:26:00Z,19.35,-0.01699999999999946,0,0.559,-0.18099999999999994,0.13400000000000006,Clean,3.09,0.956,1723548360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:36:00Z,19.35,0,0.04200000000000159,0.425,-0.13400000000000006,-0.23200000000000004,Clean,3.09,0.953,1723548960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:46:00Z,19.308,-0.04200000000000159,0.007999999999999119,0.657,0.23200000000000004,0.0010000000000000009,Clean,3.09,0.957,1723549560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T11:56:00Z,19.3,-0.007999999999999119,-0.01699999999999946,0.656,-0.0010000000000000009,0.137,Clean,3.09,0.957,1723550160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-120824-001A,42.371916,-82.392917,2024-08-13T12:06:00Z,19.317,0.01699999999999946,NA,0.519,-0.137,NA,Clean,3.09,0.955,1723550760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-12T16:28:00Z,2024-08-13T12:12:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T17:56:00Z,24.474,NA,0.10099999999999909,10.28,NA,-0.13100000000000023,Clean,3.09,0.976,1723571760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:06:00Z,24.373,-0.10099999999999909,0.009000000000000341,10.411,0.13100000000000023,0.6760000000000002,Clean,3.09,0.977,1723572360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:16:00Z,24.364,-0.009000000000000341,-0.07600000000000051,9.735,-0.6760000000000002,0.5739999999999998,Clean,3.09,0.977,1723572960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:26:00Z,24.44,0.07600000000000051,-0.0589999999999975,9.161,-0.5739999999999998,0.43799999999999883,Clean,3.09,0.975,1723573560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:36:00Z,24.499,0.0589999999999975,-0.11700000000000088,8.723,-0.43799999999999883,0.038000000000000256,Clean,3.09,0.976,1723574160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:46:00Z,24.616,0.11700000000000088,-0.07600000000000051,8.685,-0.038000000000000256,0.34500000000000064,Clean,3.09,0.975,1723574760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T18:56:00Z,24.692,0.07600000000000051,-0.007999999999999119,8.34,-0.34500000000000064,0.14700000000000024,Clean,3.09,0.974,1723575360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:06:00Z,24.7,0.007999999999999119,-0.05100000000000193,8.193,-0.14700000000000024,0.28799999999999937,Clean,3.09,0.975,1723575960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:16:00Z,24.751,0.05100000000000193,-0.0589999999999975,7.905,-0.28799999999999937,0.28500000000000014,Clean,3.09,0.973,1723576560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:26:00Z,24.81,0.0589999999999975,-0.06700000000000017,7.62,-0.28500000000000014,0.08199999999999985,Clean,3.09,0.972,1723577160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:36:00Z,24.877,0.06700000000000017,-0.05900000000000105,7.538,-0.08199999999999985,-0.22199999999999953,Clean,3.09,0.972,1723577760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:46:00Z,24.936,0.05900000000000105,-0.08399999999999963,7.76,0.22199999999999953,-0.020000000000000462,Clean,3.09,0.973,1723578360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T19:56:00Z,25.02,0.08399999999999963,-0.1180000000000021,7.78,0.020000000000000462,-0.3470000000000004,Clean,3.09,0.973,1723578960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:06:00Z,25.138,0.1180000000000021,-0.04199999999999804,8.127,0.3470000000000004,0.23900000000000077,Clean,3.08,0.973,1723579560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:16:00Z,25.18,0.04199999999999804,-0.02499999999999858,7.888,-0.23900000000000077,0.20399999999999974,Clean,3.08,0.973,1723580160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:26:00Z,25.205,0.02499999999999858,-0.10100000000000264,7.684,-0.20399999999999974,-0.020999999999999908,Clean,3.08,0.973,1723580760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:36:00Z,25.306,0.10100000000000264,0.05100000000000193,7.705,0.020999999999999908,0.5860000000000003,Clean,3.08,0.972,1723581360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:46:00Z,25.255,-0.05100000000000193,-0.05900000000000105,7.119,-0.5860000000000003,0.16699999999999982,Clean,3.08,0.971,1723581960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T20:56:00Z,25.314,0.05900000000000105,-0.05099999999999838,6.952,-0.16699999999999982,-1.0510000000000002,Clean,3.08,0.971,1723582560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:06:00Z,25.365,0.05099999999999838,0.0589999999999975,8.003,1.0510000000000002,0.5339999999999998,Clean,3.09,0.972,1723583160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:16:00Z,25.306,-0.0589999999999975,0.02500000000000213,7.469,-0.5339999999999998,0.6110000000000007,Clean,3.08,0.972,1723583760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:26:00Z,25.281,-0.02500000000000213,-0.08399999999999963,6.858,-0.6110000000000007,0.028999999999999915,Clean,3.08,0.971,1723584360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:36:00Z,25.365,0.08399999999999963,-0.008000000000002672,6.829,-0.028999999999999915,0.3179999999999996,Clean,3.08,0.971,1723584960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:46:00Z,25.373,0.008000000000002672,-0.0259999999999998,6.511,-0.3179999999999996,0.07000000000000028,Clean,3.09,0.972,1723585560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T21:56:00Z,25.399,0.0259999999999998,-0.007999999999999119,6.441,-0.07000000000000028,-0.2030000000000003,Clean,3.09,0.971,1723586160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:06:00Z,25.407,0.007999999999999119,0.007999999999999119,6.644,0.2030000000000003,0.3490000000000002,Clean,3.09,0.971,1723586760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:16:00Z,25.399,-0.007999999999999119,0.05100000000000193,6.295,-0.3490000000000002,-0.10299999999999976,Clean,3.09,0.971,1723587360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:26:00Z,25.348,-0.05100000000000193,0,6.398,0.10299999999999976,-0.44399999999999995,Clean,3.09,0.972,1723587960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:36:00Z,25.348,0,0.02499999999999858,6.842,0.44399999999999995,-0.2810000000000006,Clean,3.09,0.972,1723588560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:46:00Z,25.323,-0.02499999999999858,0.06800000000000139,7.123,0.2810000000000006,0.14800000000000058,Clean,3.09,0.973,1723589160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T22:56:00Z,25.255,-0.06800000000000139,-0.009000000000000341,6.975,-0.14800000000000058,0.258,Clean,3.09,0.972,1723589760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:06:00Z,25.264,0.009000000000000341,0.09299999999999997,6.717,-0.258,0.26399999999999935,Clean,3.09,0.972,1723590360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:16:00Z,25.171,-0.09299999999999997,0.05900000000000105,6.453,-0.26399999999999935,-0.2599999999999998,Clean,3.09,0.972,1723590960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:26:00Z,25.112,-0.05900000000000105,-0.05100000000000193,6.713,0.2599999999999998,0.0940000000000003,Clean,3.09,0.973,1723591560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:36:00Z,25.163,0.05100000000000193,-0.02499999999999858,6.619,-0.0940000000000003,-0.2530000000000001,Clean,3.09,0.972,1723592160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:46:00Z,25.188,0.02499999999999858,0.10899999999999821,6.872,0.2530000000000001,-0.19500000000000028,Clean,3.09,0.973,1723592760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-13T23:56:00Z,25.079,-0.10899999999999821,-0.05900000000000105,7.067,0.19500000000000028,-0.6849999999999996,Clean,3.09,0.974,1723593360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:06:00Z,25.138,0.05900000000000105,-0.2519999999999989,7.752,0.6849999999999996,-1.4349999999999996,Clean,3.09,0.974,1723593960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:16:00Z,25.39,0.2519999999999989,0.2270000000000003,9.187,1.4349999999999996,0.05400000000000027,Clean,3.09,0.978,1723594560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:26:00Z,25.163,-0.2270000000000003,0.12600000000000122,9.133,-0.05400000000000027,0.23399999999999999,Clean,3.09,0.978,1723595160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:36:00Z,25.037,-0.12600000000000122,0.05099999999999838,8.899,-0.23399999999999999,0.07599999999999874,Clean,3.09,0.978,1723595760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:46:00Z,24.986,-0.05099999999999838,0.14300000000000068,8.823,-0.07599999999999874,0.125,Clean,3.09,0.978,1723596360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T00:56:00Z,24.843,-0.14300000000000068,0.12600000000000122,8.698,-0.125,0.15800000000000125,Clean,3.09,0.977,1723596960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:06:00Z,24.717,-0.12600000000000122,0.12599999999999767,8.54,-0.15800000000000125,0.17099999999999937,Clean,3.09,0.977,1723597560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:16:00Z,24.591,-0.12599999999999767,0.11700000000000088,8.369,-0.17099999999999937,0.032999999999999474,Clean,3.09,0.976,1723598160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:26:00Z,24.474,-0.11700000000000088,0.09299999999999997,8.336,-0.032999999999999474,0.07900000000000063,Clean,3.09,0.976,1723598760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:36:00Z,24.381,-0.09299999999999997,0.13400000000000034,8.257,-0.07900000000000063,0.24600000000000044,Clean,3.09,0.976,1723599360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:46:00Z,24.247,-0.13400000000000034,0.14300000000000068,8.011,-0.24600000000000044,0.1689999999999996,Clean,3.09,0.975,1723599960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T01:56:00Z,24.104,-0.14300000000000068,0.07499999999999929,7.842,-0.1689999999999996,0.46199999999999974,Clean,3.09,0.976,1723600560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:06:00Z,24.029,-0.07499999999999929,0.12600000000000122,7.38,-0.46199999999999974,0.20500000000000007,Clean,3.09,0.975,1723601160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:16:00Z,23.903,-0.12600000000000122,0.11699999999999733,7.175,-0.20500000000000007,0.2240000000000002,Clean,3.09,0.975,1723601760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:26:00Z,23.786,-0.11699999999999733,-0.04999999999999716,6.951,-0.2240000000000002,0.05099999999999927,Clean,3.09,0.974,1723602360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:36:00Z,23.836,0.04999999999999716,0.10899999999999821,6.9,-0.05099999999999927,0.16800000000000015,Clean,3.09,0.975,1723602960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:46:00Z,23.727,-0.10899999999999821,0.1509999999999998,6.732,-0.16800000000000015,-0.24399999999999977,Clean,3.09,0.974,1723603560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T02:56:00Z,23.576,-0.1509999999999998,0.08399999999999963,6.976,0.24399999999999977,0.0129999999999999,Clean,3.09,0.974,1723604160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T03:06:00Z,23.492,-0.08399999999999963,0.14199999999999946,6.963,-0.0129999999999999,0.5179999999999998,Clean,3.09,0.974,1723604760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T03:16:00Z,23.35,-0.14199999999999946,0.0920000000000023,6.445,-0.5179999999999998,0.39700000000000024,Clean,3.09,0.973,1723605360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T03:26:00Z,23.258,-0.0920000000000023,0.06700000000000017,6.048,-0.39700000000000024,-0.06099999999999994,Clean,3.09,0.972,1723605960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T03:36:00Z,23.191,-0.06700000000000017,0.07499999999999929,6.109,0.06099999999999994,-0.052999999999999936,Clean,3.09,0.973,1723606560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
7450-064567,2024-LCS-NWA-130824-004A,42.372397,-82.394823,2024-08-14T03:46:00Z,23.116,-0.07499999999999929,0.05900000000000105,6.162,0.052999999999999936,-0.04800000000000004,Clean,3.09,0.973,1723607160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-13T17:56:00Z,2024-08-14T13:55:00Z,NA,in-fyke
