Time_sec,BV_Volts,Temperature_C,DO_mgL,Q,SN,InWater,DateTime,Field.Number,Date,Time,www.epochconverter.com,0.006944444
1692279420,3.41,22.43,6.038,0.97,7450-064567,TRUE,8/17/2023 9:37,2023-LCS-NWA-160823-006A,8/17/2023,9:37,,
1692279660,3.45,21.501,0.021,0.966,7450-778298,TRUE,8/17/2023 9:41,2023-LCS-NWA-160823-003A,8/17/2023,9:41,,
1692279840,3.42,21.936,1.41,0.959,7450-770855,TRUE,8/17/2023 9:44,2023-LCS-NWA-160823-005A,8/17/2023,9:44,,
1692280020,3.41,22.53,6.45,0.97,7450-064567,TRUE,8/17/2023 9:47,2023-LCS-NWA-160823-006A,8/17/2023,9:47,,
1692280260,3.45,21.526,0.022,0.966,7450-778298,TRUE,8/17/2023 9:51,2023-LCS-NWA-160823-003A,8/17/2023,9:51,,
1692280440,3.42,22.028,1.638,0.96,7450-770855,TRUE,8/17/2023 9:54,2023-LCS-NWA-160823-005A,8/17/2023,9:54,,
1692280620,3.41,22.605,7.091,0.97,7450-064567,TRUE,8/17/2023 9:57,2023-LCS-NWA-160823-006A,8/17/2023,9:57,,
1692280860,3.45,21.535,0.022,0.966,7450-778298,TRUE,8/17/2023 10:01,2023-LCS-NWA-160823-003A,8/17/2023,10:01,,
1692281040,3.42,22.094,1.723,0.96,7450-770855,TRUE,8/17/2023 10:04,2023-LCS-NWA-160823-005A,8/17/2023,10:04,,
1692281220,3.41,22.555,7.117,0.97,7450-064567,TRUE,8/17/2023 10:07,2023-LCS-NWA-160823-006A,8/17/2023,10:07,,
1692281460,3.45,21.568,0.021,0.966,7450-778298,TRUE,8/17/2023 10:11,2023-LCS-NWA-160823-003A,8/17/2023,10:11,,
1692281640,3.42,22.053,1.832,0.96,7450-770855,TRUE,8/17/2023 10:14,2023-LCS-NWA-160823-005A,8/17/2023,10:14,,
1692281820,3.41,22.697,7.18,0.97,7450-064567,TRUE,8/17/2023 10:17,2023-LCS-NWA-160823-006A,8/17/2023,10:17,,
1692282060,3.45,21.56,0.022,0.966,7450-778298,TRUE,8/17/2023 10:21,2023-LCS-NWA-160823-003A,8/17/2023,10:21,,
1692282240,3.42,22.086,1.873,0.96,7450-770855,TRUE,8/17/2023 10:24,2023-LCS-NWA-160823-005A,8/17/2023,10:24,,
1692282420,3.41,22.773,7.105,0.97,7450-064567,TRUE,8/17/2023 10:27,2023-LCS-NWA-160823-006A,8/17/2023,10:27,,
1692282660,3.45,21.568,0.022,0.966,7450-778298,TRUE,8/17/2023 10:31,2023-LCS-NWA-160823-003A,8/17/2023,10:31,,
1692282840,3.42,22.153,2.156,0.961,7450-770855,TRUE,8/17/2023 10:34,2023-LCS-NWA-160823-005A,8/17/2023,10:34,,
1692283020,3.41,22.898,7.476,0.97,7450-064567,TRUE,8/17/2023 10:37,2023-LCS-NWA-160823-006A,8/17/2023,10:37,,
1692283260,3.45,21.577,0.022,0.966,7450-778298,TRUE,8/17/2023 10:41,2023-LCS-NWA-160823-003A,8/17/2023,10:41,,
1692283440,3.42,22.22,2.195,0.961,7450-770855,TRUE,8/17/2023 10:44,2023-LCS-NWA-160823-005A,8/17/2023,10:44,,
1692283620,3.41,22.998,7.643,0.97,7450-064567,TRUE,8/17/2023 10:47,2023-LCS-NWA-160823-006A,8/17/2023,10:47,,
1692283860,3.45,21.593,0.022,0.966,7450-778298,TRUE,8/17/2023 10:51,2023-LCS-NWA-160823-003A,8/17/2023,10:51,,
1692284040,3.42,22.312,2.397,0.961,7450-770855,TRUE,8/17/2023 10:54,2023-LCS-NWA-160823-005A,8/17/2023,10:54,,
1692284220,3.41,23.049,7.946,0.971,7450-064567,TRUE,8/17/2023 10:57,2023-LCS-NWA-160823-006A,8/17/2023,10:57,,
1692284460,3.45,21.593,0.021,0.966,7450-778298,TRUE,8/17/2023 11:01,2023-LCS-NWA-160823-003A,8/17/2023,11:01,,
1692284640,3.42,22.354,2.527,0.961,7450-770855,TRUE,8/17/2023 11:04,2023-LCS-NWA-160823-005A,8/17/2023,11:04,,
1692284820,3.41,23.057,8.089,0.971,7450-064567,TRUE,8/17/2023 11:07,2023-LCS-NWA-160823-006A,8/17/2023,11:07,,
1692285060,3.45,21.619,0.021,0.966,7450-778298,TRUE,8/17/2023 11:11,2023-LCS-NWA-160823-003A,8/17/2023,11:11,,
1692285240,3.42,22.37,2.523,0.961,7450-770855,TRUE,8/17/2023 11:14,2023-LCS-NWA-160823-005A,8/17/2023,11:14,,
1692285420,3.41,23.099,8.08,0.971,7450-064567,TRUE,8/17/2023 11:17,2023-LCS-NWA-160823-006A,8/17/2023,11:17,,
1692285660,3.45,21.644,0.022,0.966,7450-778298,TRUE,8/17/2023 11:21,2023-LCS-NWA-160823-003A,8/17/2023,11:21,,
1692285840,3.42,22.42,2.72,0.961,7450-770855,TRUE,8/17/2023 11:24,2023-LCS-NWA-160823-005A,8/17/2023,11:24,,
1692286020,3.41,23.275,8.211,0.972,7450-064567,TRUE,8/17/2023 11:27,2023-LCS-NWA-160823-006A,8/17/2023,11:27,,
1692286260,3.44,21.677,0.021,0.966,7450-778298,TRUE,8/17/2023 11:31,2023-LCS-NWA-160823-003A,8/17/2023,11:31,,
1692286440,3.42,22.554,2.977,0.961,7450-770855,TRUE,8/17/2023 11:34,2023-LCS-NWA-160823-005A,8/17/2023,11:34,,
1692286620,3.41,23.317,8.549,0.971,7450-064567,TRUE,8/17/2023 11:37,2023-LCS-NWA-160823-006A,8/17/2023,11:37,,
1692286860,3.45,21.66,0.021,0.966,7450-778298,TRUE,8/17/2023 11:41,2023-LCS-NWA-160823-003A,8/17/2023,11:41,,
1692287040,3.42,22.638,3.005,0.961,7450-770855,TRUE,8/17/2023 11:44,2023-LCS-NWA-160823-005A,8/17/2023,11:44,,
1692287220,3.41,23.425,8.565,0.971,7450-064567,TRUE,8/17/2023 11:47,2023-LCS-NWA-160823-006A,8/17/2023,11:47,,
1692287460,3.45,21.66,0.022,0.966,7450-778298,TRUE,8/17/2023 11:51,2023-LCS-NWA-160823-003A,8/17/2023,11:51,,
1692287640,3.42,22.738,3.194,0.961,7450-770855,TRUE,8/17/2023 11:54,2023-LCS-NWA-160823-005A,8/17/2023,11:54,,
1692287820,3.41,23.559,8.499,0.971,7450-064567,TRUE,8/17/2023 11:57,2023-LCS-NWA-160823-006A,8/17/2023,11:57,,
1692288060,3.44,21.711,0.022,0.966,7450-778298,TRUE,8/17/2023 12:01,2023-LCS-NWA-160823-003A,8/17/2023,12:01,,
1692288240,3.42,22.822,3.262,0.961,7450-770855,TRUE,8/17/2023 12:04,2023-LCS-NWA-160823-005A,8/17/2023,12:04,,
1692288420,3.41,23.652,8.586,0.972,7450-064567,TRUE,8/17/2023 12:07,2023-LCS-NWA-160823-006A,8/17/2023,12:07,,
1692288660,3.44,21.711,0.021,0.966,7450-778298,TRUE,8/17/2023 12:11,2023-LCS-NWA-160823-003A,8/17/2023,12:11,,
1692288840,3.42,22.855,3.087,0.961,7450-770855,TRUE,8/17/2023 12:14,2023-LCS-NWA-160823-005A,8/17/2023,12:14,,
1692289020,3.41,23.769,8.489,0.972,7450-064567,TRUE,8/17/2023 12:17,2023-LCS-NWA-160823-006A,8/17/2023,12:17,,
1692289260,3.44,21.769,0.022,0.966,7450-778298,TRUE,8/17/2023 12:21,2023-LCS-NWA-160823-003A,8/17/2023,12:21,,
1692289440,3.42,22.922,3.119,0.961,7450-770855,TRUE,8/17/2023 12:24,2023-LCS-NWA-160823-005A,8/17/2023,12:24,,
1692289620,3.41,23.802,8.618,0.971,7450-064567,TRUE,8/17/2023 12:27,2023-LCS-NWA-160823-006A,8/17/2023,12:27,,
1692289860,3.44,21.794,0.022,0.966,7450-778298,TRUE,8/17/2023 12:31,2023-LCS-NWA-160823-003A,8/17/2023,12:31,,
1692290040,3.42,23.056,3.604,0.961,7450-770855,TRUE,8/17/2023 12:34,2023-LCS-NWA-160823-005A,8/17/2023,12:34,,
1692290220,3.41,23.861,8.64,0.971,7450-064567,TRUE,8/17/2023 12:37,2023-LCS-NWA-160823-006A,8/17/2023,12:37,,
1692290460,3.44,21.811,0.022,0.966,7450-778298,TRUE,8/17/2023 12:41,2023-LCS-NWA-160823-003A,8/17/2023,12:41,,
1692290640,3.42,23.056,3.585,0.961,7450-770855,TRUE,8/17/2023 12:44,2023-LCS-NWA-160823-005A,8/17/2023,12:44,,
1692290820,3.41,23.953,8.556,0.972,7450-064567,TRUE,8/17/2023 12:47,2023-LCS-NWA-160823-006A,8/17/2023,12:47,,
1692291060,3.44,21.828,0.021,0.966,7450-778298,TRUE,8/17/2023 12:51,2023-LCS-NWA-160823-003A,8/17/2023,12:51,,
1692291240,3.42,23.181,3.78,0.961,7450-770855,TRUE,8/17/2023 12:54,2023-LCS-NWA-160823-005A,8/17/2023,12:54,,
1692291420,3.41,23.995,8.588,0.972,7450-064567,TRUE,8/17/2023 12:57,2023-LCS-NWA-160823-006A,8/17/2023,12:57,,
1692291660,3.44,21.828,0.02,0.966,7450-778298,TRUE,8/17/2023 13:01,2023-LCS-NWA-160823-003A,8/17/2023,13:01,,
1692291840,3.42,23.131,3.518,0.961,7450-770855,TRUE,8/17/2023 13:04,2023-LCS-NWA-160823-005A,8/17/2023,13:04,,
1692292020,3.4,24.071,8.778,0.972,7450-064567,TRUE,8/17/2023 13:07,2023-LCS-NWA-160823-006A,8/17/2023,13:07,,
,,,,,,FISH,8/17/2023 13:07,2023-LCS-NWA-160823-003A,8/17/2023,13:07,,
1692292260,3.44,21.828,0.022,0.966,7450-778298,FALSE,8/17/2023 13:11,2023-LCS-NWA-160823-003A,8/17/2023,13:11,,
1692292440,3.42,23.215,3.569,0.961,7450-770855,TRUE,8/17/2023 13:14,2023-LCS-NWA-160823-005A,8/17/2023,13:14,,
1692292620,3.4,24.121,8.877,0.973,7450-064567,TRUE,8/17/2023 13:17,2023-LCS-NWA-160823-006A,8/17/2023,13:17,,
1692292860,3.44,21.895,0.022,0.966,7450-778298,FALSE,8/17/2023 13:21,2023-LCS-NWA-160823-003A,8/17/2023,13:21,,
1692293040,3.42,23.29,3.729,0.961,7450-770855,TRUE,8/17/2023 13:24,2023-LCS-NWA-160823-005A,8/17/2023,13:24,,
1692293220,3.4,24.205,8.937,0.972,7450-064567,TRUE,8/17/2023 13:27,2023-LCS-NWA-160823-006A,8/17/2023,13:27,,
1692293460,3.44,21.92,0.04,0.967,7450-778298,FALSE,8/17/2023 13:31,2023-LCS-NWA-160823-003A,8/17/2023,13:31,,
1692293640,3.42,23.165,3.227,0.961,7450-770855,TRUE,8/17/2023 13:34,2023-LCS-NWA-160823-005A,8/17/2023,13:34,,
1692293820,3.4,24.23,8.86,0.972,7450-064567,TRUE,8/17/2023 13:37,2023-LCS-NWA-160823-006A,8/17/2023,13:37,,
1692294060,3.44,23.51,7.899,0.983,7450-778298,FALSE,8/17/2023 13:41,2023-LCS-NWA-160823-003A,8/17/2023,13:41,,
1692294240,3.42,23.156,3.125,0.961,7450-770855,TRUE,8/17/2023 13:44,2023-LCS-NWA-160823-005A,8/17/2023,13:44,,
1692294420,3.4,24.306,9.061,0.972,7450-064567,TRUE,8/17/2023 13:47,2023-LCS-NWA-160823-006A,8/17/2023,13:47,,
1692294660,3.44,27.943,7.446,0.985,7450-778298,FALSE,8/17/2023 13:51,2023-LCS-NWA-160823-003A,8/17/2023,13:51,,
1692294840,3.42,23.315,3.705,0.961,7450-770855,TRUE,8/17/2023 13:54,2023-LCS-NWA-160823-005A,8/17/2023,13:54,,
1692295020,3.41,24.348,9.148,0.973,7450-064567,TRUE,8/17/2023 13:57,2023-LCS-NWA-160823-006A,8/17/2023,13:57,,
1692295440,3.42,23.39,3.807,0.961,7450-770855,TRUE,8/17/2023 14:04,2023-LCS-NWA-160823-005A,8/17/2023,14:04,,
,,,,,,FISH,8/17/2023 14:04,2023-LCS-NWA-160823-005A,8/17/2023,14:04,,
1692295620,3.41,24.331,8.998,0.973,7450-064567,TRUE,8/17/2023 14:07,2023-LCS-NWA-160823-006A,8/17/2023,14:07,,
1692296040,3.42,22.889,7.892,0.957,7450-770855,FALSE,8/17/2023 14:14,2023-LCS-NWA-160823-005A,8/17/2023,14:14,,
1692296220,3.4,24.297,8.896,0.972,7450-064567,TRUE,8/17/2023 14:17,2023-LCS-NWA-160823-006A,8/17/2023,14:17,,
,,,,,,FISH,8/17/2023 14:20,2023-LCS-NWA-160823-006A,8/17/2023,14:20,,
1692296640,3.42,22.863,8.129,0.959,7450-770855,FALSE,8/17/2023 14:24,2023-LCS-NWA-160823-005A,8/17/2023,14:24,,
1692296820,3.41,23.559,7.834,0.971,7450-064567,FALSE,8/17/2023 14:27,2023-LCS-NWA-160823-006A,8/17/2023,14:27,,
1692297420,3.41,22.798,7.971,0.97,7450-064567,FALSE,8/17/2023 14:37,2023-LCS-NWA-160823-006A,8/17/2023,14:37,,
,,24.93,2.90,,YSI,SET,8/21/2023 15:14,2023-LCS-NWA-210823-001A,8/21/2023,15:14,,
,,25.64,9.16,,YSI,SET,8/21/2023 15:33,2023-LCS-NWA-210823-002A,8/21/2023,15:33,,
1692646920,3.43,33.72,6.823,0.984,7450-778298,FALSE,8/21/2023 15:42,2023-LCS-NWA-210823-001A,8/21/2023,15:42,,
1692647460,3.41,27.911,10.997,0.919,7450-049711,TRUE,8/21/2023 15:51,2023-LCS-NWA-210823-002A,8/21/2023,15:51,,
1692647520,3.43,35.686,6.571,0.976,7450-778298,FALSE,8/21/2023 15:52,2023-LCS-NWA-210823-001A,8/21/2023,15:52,,
1692648060,3.42,26.577,10.676,0.919,7450-049711,TRUE,8/21/2023 16:01,2023-LCS-NWA-210823-002A,8/21/2023,16:01,,
1692648120,3.44,26.786,2.576,0.987,7450-778298,TRUE,8/21/2023 16:02,2023-LCS-NWA-210823-001A,8/21/2023,16:02,,
,,23.62,1.74,,YSI,SET,8/21/2023 16:02,2023-LCS-NWA-210823-004A,8/21/2023,16:02,,
1692648660,3.41,26.289,10.264,0.918,7450-049711,TRUE,8/21/2023 16:11,2023-LCS-NWA-210823-002A,8/21/2023,16:11,,
1692648720,3.44,26.025,2.153,0.987,7450-778298,TRUE,8/21/2023 16:12,2023-LCS-NWA-210823-001A,8/21/2023,16:12,,
1692649260,3.41,26.425,10.614,0.918,7450-049711,TRUE,8/21/2023 16:21,2023-LCS-NWA-210823-002A,8/21/2023,16:21,,
1692649320,3.44,25.831,2.049,0.987,7450-778298,TRUE,8/21/2023 16:22,2023-LCS-NWA-210823-001A,8/21/2023,16:22,,
,,22.28,1.61,,YSI,SET,8/21/2023 16:25,2023-LCS-NWA-210823-006A,8/21/2023,16:25,,
1692649860,3.42,26.484,10.894,0.919,7450-049711,TRUE,8/21/2023 16:31,2023-LCS-NWA-210823-002A,8/21/2023,16:31,,
1692649920,3.45,25.712,1.444,0.986,7450-778298,TRUE,8/21/2023 16:32,2023-LCS-NWA-210823-001A,8/21/2023,16:32,,
1692650460,3.42,26.458,10.387,0.918,7450-049711,TRUE,8/21/2023 16:41,2023-LCS-NWA-210823-002A,8/21/2023,16:41,,
1692650520,3.45,25.696,1.066,0.984,7450-778298,TRUE,8/21/2023 16:42,2023-LCS-NWA-210823-001A,8/21/2023,16:42,,
1692651060,3.42,26.458,10.332,0.919,7450-049711,TRUE,8/21/2023 16:51,2023-LCS-NWA-210823-002A,8/21/2023,16:51,,
1692651120,3.45,25.696,1.054,0.984,7450-778298,TRUE,8/21/2023 16:52,2023-LCS-NWA-210823-001A,8/21/2023,16:52,,
1692651300,3.42,24.102,1.787,0.961,7450-770855,TRUE,8/21/2023 16:55,2023-LCS-NWA-210823-004A,8/21/2023,16:55,,
1692651660,3.41,26.382,10.57,0.918,7450-049711,TRUE,8/21/2023 17:01,2023-LCS-NWA-210823-002A,8/21/2023,17:01,,
1692651720,3.45,25.721,1.11,0.985,7450-778298,TRUE,8/21/2023 17:02,2023-LCS-NWA-210823-001A,8/21/2023,17:02,,
1692651900,3.42,23.081,1.139,0.958,7450-770855,TRUE,8/21/2023 17:05,2023-LCS-NWA-210823-004A,8/21/2023,17:05,,
1692652260,3.41,26.357,10.499,0.919,7450-049711,TRUE,8/21/2023 17:11,2023-LCS-NWA-210823-002A,8/21/2023,17:11,,
1692652320,3.45,25.696,1.161,0.985,7450-778298,TRUE,8/21/2023 17:12,2023-LCS-NWA-210823-001A,8/21/2023,17:12,,
1692652500,3.42,22.964,1.368,0.96,7450-770855,TRUE,8/21/2023 17:15,2023-LCS-NWA-210823-004A,8/21/2023,17:15,,
1692652860,3.41,26.264,10.678,0.918,7450-049711,TRUE,8/21/2023 17:21,2023-LCS-NWA-210823-002A,8/21/2023,17:21,,
1692652860,3.4,25.112,1.852,0.968,7450-064567,TRUE,8/21/2023 17:21,2023-LCS-NWA-210823-006A,8/21/2023,17:21,,
1692652920,3.45,25.704,1.644,0.987,7450-778298,TRUE,8/21/2023 17:22,2023-LCS-NWA-210823-001A,8/21/2023,17:22,,
1692653100,3.42,22.88,0.863,0.954,7450-770855,TRUE,8/21/2023 17:25,2023-LCS-NWA-210823-004A,8/21/2023,17:25,,
1692653460,3.41,26.281,10.646,0.918,7450-049711,TRUE,8/21/2023 17:31,2023-LCS-NWA-210823-002A,8/21/2023,17:31,,
1692653460,3.4,24.088,1.075,0.964,7450-064567,TRUE,8/21/2023 17:31,2023-LCS-NWA-210823-006A,8/21/2023,17:31,,
1692653520,3.44,25.755,1.798,0.987,7450-778298,TRUE,8/21/2023 17:32,2023-LCS-NWA-210823-001A,8/21/2023,17:32,,
1692653700,3.42,22.922,1.187,0.958,7450-770855,TRUE,8/21/2023 17:35,2023-LCS-NWA-210823-004A,8/21/2023,17:35,,
1692654060,3.41,26.179,10.279,0.918,7450-049711,TRUE,8/21/2023 17:41,2023-LCS-NWA-210823-002A,8/21/2023,17:41,,
1692654060,3.41,23.895,0.802,0.962,7450-064567,TRUE,8/21/2023 17:41,2023-LCS-NWA-210823-006A,8/21/2023,17:41,,
1692654120,3.44,25.805,1.692,0.987,7450-778298,TRUE,8/21/2023 17:42,2023-LCS-NWA-210823-001A,8/21/2023,17:42,,
1692654300,3.42,22.939,1.253,0.959,7450-770855,TRUE,8/21/2023 17:45,2023-LCS-NWA-210823-004A,8/21/2023,17:45,,
1692654660,3.41,26.112,10.17,0.917,7450-049711,TRUE,8/21/2023 17:51,2023-LCS-NWA-210823-002A,8/21/2023,17:51,,
1692654660,3.41,23.836,0.615,0.959,7450-064567,TRUE,8/21/2023 17:51,2023-LCS-NWA-210823-006A,8/21/2023,17:51,,
1692654720,3.45,25.78,1.694,0.987,7450-778298,TRUE,8/21/2023 17:52,2023-LCS-NWA-210823-001A,8/21/2023,17:52,,
1692654900,3.42,23.014,1.154,0.958,7450-770855,TRUE,8/21/2023 17:55,2023-LCS-NWA-210823-004A,8/21/2023,17:55,,
1692655260,3.42,26.027,10.286,0.918,7450-049711,TRUE,8/21/2023 18:01,2023-LCS-NWA-210823-002A,8/21/2023,18:01,,
1692655260,3.41,23.828,0.877,0.963,7450-064567,TRUE,8/21/2023 18:01,2023-LCS-NWA-210823-006A,8/21/2023,18:01,,
1692655320,3.44,25.831,1.962,0.987,7450-778298,TRUE,8/21/2023 18:02,2023-LCS-NWA-210823-001A,8/21/2023,18:02,,
1692655500,3.42,22.855,0.616,0.95,7450-770855,TRUE,8/21/2023 18:05,2023-LCS-NWA-210823-004A,8/21/2023,18:05,,
1692655860,3.42,25.985,10.603,0.919,7450-049711,TRUE,8/21/2023 18:11,2023-LCS-NWA-210823-002A,8/21/2023,18:11,,
1692655860,3.41,23.844,0.837,0.962,7450-064567,TRUE,8/21/2023 18:11,2023-LCS-NWA-210823-006A,8/21/2023,18:11,,
1692655920,3.44,25.729,1.959,0.987,7450-778298,TRUE,8/21/2023 18:12,2023-LCS-NWA-210823-001A,8/21/2023,18:12,,
1692656100,3.42,22.989,1.071,0.957,7450-770855,TRUE,8/21/2023 18:15,2023-LCS-NWA-210823-004A,8/21/2023,18:15,,
1692656460,3.42,25.867,10.614,0.918,7450-049711,TRUE,8/21/2023 18:21,2023-LCS-NWA-210823-002A,8/21/2023,18:21,,
1692656460,3.41,23.853,1.06,0.965,7450-064567,TRUE,8/21/2023 18:21,2023-LCS-NWA-210823-006A,8/21/2023,18:21,,
1692656520,3.45,25.696,1.654,0.987,7450-778298,TRUE,8/21/2023 18:22,2023-LCS-NWA-210823-001A,8/21/2023,18:22,,
1692656700,3.42,23.064,1.399,0.959,7450-770855,TRUE,8/21/2023 18:25,2023-LCS-NWA-210823-004A,8/21/2023,18:25,,
1692657060,3.42,25.698,10.387,0.918,7450-049711,TRUE,8/21/2023 18:31,2023-LCS-NWA-210823-002A,8/21/2023,18:31,,
1692657060,3.41,23.794,0.732,0.961,7450-064567,TRUE,8/21/2023 18:31,2023-LCS-NWA-210823-006A,8/21/2023,18:31,,
1692657120,3.44,25.797,2.127,0.987,7450-778298,TRUE,8/21/2023 18:32,2023-LCS-NWA-210823-001A,8/21/2023,18:32,,
1692657300,3.42,23.014,1.182,0.958,7450-770855,TRUE,8/21/2023 18:35,2023-LCS-NWA-210823-004A,8/21/2023,18:35,,
1692657660,3.42,25.487,10.482,0.918,7450-049711,TRUE,8/21/2023 18:41,2023-LCS-NWA-210823-002A,8/21/2023,18:41,,
1692657660,3.41,23.702,0.29,0.953,7450-064567,TRUE,8/21/2023 18:41,2023-LCS-NWA-210823-006A,8/21/2023,18:41,,
1692657720,3.44,25.763,1.919,0.987,7450-778298,TRUE,8/21/2023 18:42,2023-LCS-NWA-210823-001A,8/21/2023,18:42,,
1692657900,3.42,23.131,1.785,0.961,7450-770855,TRUE,8/21/2023 18:45,2023-LCS-NWA-210823-004A,8/21/2023,18:45,,
1692658260,3.41,25.302,10.14,0.918,7450-049711,TRUE,8/21/2023 18:51,2023-LCS-NWA-210823-002A,8/21/2023,18:51,,
1692658260,3.41,23.626,1.173,0.966,7450-064567,TRUE,8/21/2023 18:51,2023-LCS-NWA-210823-006A,8/21/2023,18:51,,
1692658320,3.44,25.679,2.153,0.988,7450-778298,TRUE,8/21/2023 18:52,2023-LCS-NWA-210823-001A,8/21/2023,18:52,,
1692658500,3.42,23.365,2.666,0.962,7450-770855,TRUE,8/21/2023 18:55,2023-LCS-NWA-210823-004A,8/21/2023,18:55,,
1692658860,3.42,25.108,9.968,0.918,7450-049711,TRUE,8/21/2023 19:01,2023-LCS-NWA-210823-002A,8/21/2023,19:01,,
1692658860,3.41,23.509,1.335,0.968,7450-064567,TRUE,8/21/2023 19:01,2023-LCS-NWA-210823-006A,8/21/2023,19:01,,
1692658920,3.45,25.586,2.283,0.987,7450-778298,TRUE,8/21/2023 19:02,2023-LCS-NWA-210823-001A,8/21/2023,19:02,,
1692659100,3.42,23.424,2.915,0.962,7450-770855,TRUE,8/21/2023 19:05,2023-LCS-NWA-210823-004A,8/21/2023,19:05,,
1692659460,3.42,24.898,9.707,0.917,7450-049711,TRUE,8/21/2023 19:11,2023-LCS-NWA-210823-002A,8/21/2023,19:11,,
1692659460,3.41,23.367,1.636,0.97,7450-064567,TRUE,8/21/2023 19:11,2023-LCS-NWA-210823-006A,8/21/2023,19:11,,
1692659520,3.45,25.459,2.269,0.987,7450-778298,TRUE,8/21/2023 19:12,2023-LCS-NWA-210823-001A,8/21/2023,19:12,,
1692659700,3.42,23.298,2.843,0.962,7450-770855,TRUE,8/21/2023 19:15,2023-LCS-NWA-210823-004A,8/21/2023,19:15,,
1692660060,3.42,24.721,9.508,0.917,7450-049711,TRUE,8/21/2023 19:21,2023-LCS-NWA-210823-002A,8/21/2023,19:21,,
1692660060,3.41,23.208,2.722,0.97,7450-064567,TRUE,8/21/2023 19:21,2023-LCS-NWA-210823-006A,8/21/2023,19:21,,
1692660120,3.44,25.325,2.2,0.987,7450-778298,TRUE,8/21/2023 19:22,2023-LCS-NWA-210823-001A,8/21/2023,19:22,,
1692660300,3.42,23.257,3.041,0.962,7450-770855,TRUE,8/21/2023 19:25,2023-LCS-NWA-210823-004A,8/21/2023,19:25,,
1692660660,3.42,24.553,9.238,0.916,7450-049711,TRUE,8/21/2023 19:31,2023-LCS-NWA-210823-002A,8/21/2023,19:31,,
1692660660,3.41,23.057,2.842,0.971,7450-064567,TRUE,8/21/2023 19:31,2023-LCS-NWA-210823-006A,8/21/2023,19:31,,
1692660720,3.44,25.198,2.14,0.987,7450-778298,TRUE,8/21/2023 19:32,2023-LCS-NWA-210823-001A,8/21/2023,19:32,,
1692660900,3.42,23.165,2.895,0.962,7450-770855,TRUE,8/21/2023 19:35,2023-LCS-NWA-210823-004A,8/21/2023,19:35,,
1692661260,3.42,24.385,8.793,0.916,7450-049711,TRUE,8/21/2023 19:41,2023-LCS-NWA-210823-002A,8/21/2023,19:41,,
1692661260,3.41,22.89,2.687,0.971,7450-064567,TRUE,8/21/2023 19:41,2023-LCS-NWA-210823-006A,8/21/2023,19:41,,
1692661320,3.44,25.097,2.046,0.987,7450-778298,TRUE,8/21/2023 19:42,2023-LCS-NWA-210823-001A,8/21/2023,19:42,,
1692661500,3.42,23.064,2.797,0.962,7450-770855,TRUE,8/21/2023 19:45,2023-LCS-NWA-210823-004A,8/21/2023,19:45,,
1692661860,3.42,24.259,8.357,0.916,7450-049711,TRUE,8/21/2023 19:51,2023-LCS-NWA-210823-002A,8/21/2023,19:51,,
1692661860,3.41,22.722,2.415,0.972,7450-064567,TRUE,8/21/2023 19:51,2023-LCS-NWA-210823-006A,8/21/2023,19:51,,
1692661920,3.44,25.005,2.047,0.987,7450-778298,TRUE,8/21/2023 19:52,2023-LCS-NWA-210823-001A,8/21/2023,19:52,,
1692662100,3.42,22.939,2.526,0.962,7450-770855,TRUE,8/21/2023 19:55,2023-LCS-NWA-210823-004A,8/21/2023,19:55,,
1692662460,3.42,24.092,7.993,0.915,7450-049711,TRUE,8/21/2023 20:01,2023-LCS-NWA-210823-002A,8/21/2023,20:01,,
1692662460,3.41,22.614,2.245,0.971,7450-064567,TRUE,8/21/2023 20:01,2023-LCS-NWA-210823-006A,8/21/2023,20:01,,
1692662520,3.44,24.904,2,0.987,7450-778298,TRUE,8/21/2023 20:02,2023-LCS-NWA-210823-001A,8/21/2023,20:02,,
1692662700,3.42,22.872,2.743,0.962,7450-770855,TRUE,8/21/2023 20:05,2023-LCS-NWA-210823-004A,8/21/2023,20:05,,
1692663060,3.42,23.941,7.513,0.916,7450-049711,TRUE,8/21/2023 20:11,2023-LCS-NWA-210823-002A,8/21/2023,20:11,,
1692663060,3.41,22.471,2.087,0.971,7450-064567,TRUE,8/21/2023 20:11,2023-LCS-NWA-210823-006A,8/21/2023,20:11,,
1692663120,3.44,24.803,1.976,0.987,7450-778298,TRUE,8/21/2023 20:12,2023-LCS-NWA-210823-001A,8/21/2023,20:12,,
1692663300,3.42,22.763,2.676,0.962,7450-770855,TRUE,8/21/2023 20:15,2023-LCS-NWA-210823-004A,8/21/2023,20:15,,
1692663660,3.42,23.756,7.042,0.914,7450-049711,TRUE,8/21/2023 20:21,2023-LCS-NWA-210823-002A,8/21/2023,20:21,,
1692663660,3.41,22.371,2.015,0.971,7450-064567,TRUE,8/21/2023 20:21,2023-LCS-NWA-210823-006A,8/21/2023,20:21,,
1692663720,3.45,24.702,1.823,0.987,7450-778298,TRUE,8/21/2023 20:22,2023-LCS-NWA-210823-001A,8/21/2023,20:22,,
1692663900,3.42,22.671,2.608,0.962,7450-770855,TRUE,8/21/2023 20:25,2023-LCS-NWA-210823-004A,8/21/2023,20:25,,
1692664260,3.42,23.605,6.683,0.915,7450-049711,TRUE,8/21/2023 20:31,2023-LCS-NWA-210823-002A,8/21/2023,20:31,,
