,Field.Number,Project.Name,Project,Bin.Number,Number.Captured,Species,Minimum..mm.,Maximum..mm.,Year,Historical.Project.Code,Date,Day,Month,Date.fished,Waterbody.Name,Start.Time,Stop.Time,Start.Latitude,Start.Longitude,Gear,Effort,Quantification.of.Effort,Air.Temperature,Water.Temperature,Conductivity,Dissolved.Oxygen,pH,Secchi.Tube...measured,Secchi.Tube..m.,Turbidity..ntu.,Stream.Width..m.,Distance.From.Shore..m.,Sample.Area.Width..m.,Sample.Area.Length..m.,Dominant.Vegetation,Floodplain.Use,Bank.Slope....,Channel.Cover....,Weather.Conditions,Wind.Speed..km.h.,Wind.Direction,Weather.Notes,Organic,Clay,Silt,Sand,Gravel,Cobble,Boulder,Bedrock,Hardpan,Rubble,Concrete,ND,Dominant_substrate,Emergent,Floating,Submerged,Open.Water,Not_recorded_aqua_veg,Dominant_aqua_veg,Deciduous,Coniferous,Herbaceous,shrubs,None,tbl1.4_riparian_veg.Unknown,Not.recorded,Dominant_riparian_veg,Aquatic.Animal.Notes,Description.of.Gear,Narrative.Locality.Description,Notes_SpeciesID,Final.Notes,Mean_depth_m
442,2024-LCS-NWA-120824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,4,Pomoxis nigromaculatus,63,192,2024,E-11,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:28:00 PM,8:12:00 AM,42.371916,-82.392917,MFN,19.7,hours,20.8,19.812,359.5,2,7.36,FALSE,0.76,1.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.3,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,30,25,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: TRUE see spreadsheet,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.743333333
443,2024-LCS-NWA-120824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,8,Lepomis macrochirus,30,115,2024,E-11,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:28:00 PM,8:12:00 AM,42.371916,-82.392917,MFN,19.7,hours,20.8,19.812,359.5,2,7.36,FALSE,0.76,1.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.3,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,30,25,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: TRUE see spreadsheet,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.743333333
444,2024-LCS-NWA-120824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,28,Notemigonus crysoleucas,43,96,2024,E-11,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:28:00 PM,8:12:00 AM,42.371916,-82.392917,MFN,19.7,hours,20.8,19.812,359.5,2,7.36,FALSE,0.76,1.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.3,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,30,25,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: TRUE see spreadsheet,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.743333333
445,2024-LCS-NWA-120824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Micropterus nigricans,77,77,2024,E-12,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:45:00 PM,8:51:00 AM,42.374237,-82.394518,MFN,20.1,hours,26.1,20.729,354.5,2.92,7.36,TRUE,NA,2.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.9,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.566666667
446,2024-LCS-NWA-120824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Pomoxis nigromaculatus,137,137,2024,E-12,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:45:00 PM,8:51:00 AM,42.374237,-82.394518,MFN,20.1,hours,26.1,20.729,354.5,2.92,7.36,TRUE,NA,2.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.9,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.566666667
447,2024-LCS-NWA-120824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Umbra limi,57,57,2024,E-12,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:45:00 PM,8:51:00 AM,42.374237,-82.394518,MFN,20.1,hours,26.1,20.729,354.5,2.92,7.36,TRUE,NA,2.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.9,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.566666667
448,2024-LCS-NWA-120824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,4,Lepomis gibbosus,38,77,2024,E-12,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,12:45:00 PM,8:51:00 AM,42.374237,-82.394518,MFN,20.1,hours,26.1,20.729,354.5,2.92,7.36,TRUE,NA,2.28,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.9,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.566666667
449,2024-LCS-NWA-120824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Esox lucius,480,480,2024,E-13,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:03:00 PM,9:12:00 AM,42.37547,-82.396361,MFN,20.2,hours,23.2,21.98,355.4,1.44,7.25,FALSE,0.73,3.19,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,8.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,75,15,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: BLUE; Net notes: Holes in cod end of net","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.636666667
450,2024-LCS-NWA-120824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Amia ocellicauda,460,513,2024,E-13,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:03:00 PM,9:12:00 AM,42.37547,-82.396361,MFN,20.2,hours,23.2,21.98,355.4,1.44,7.25,FALSE,0.73,3.19,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,8.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,75,15,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: BLUE; Net notes: Holes in cod end of net","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.636666667
451,2024-LCS-NWA-120824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Umbra limi,56,84,2024,E-13,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:03:00 PM,9:12:00 AM,42.37547,-82.396361,MFN,20.2,hours,23.2,21.98,355.4,1.44,7.25,FALSE,0.73,3.19,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,8.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,75,15,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 3 (0.4-0.7m), Logger: BLUE; Net notes: Holes in cod end of net","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.636666667
452,2024-LCS-NWA-120824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,5,Lepomis macrochirus,37,60,2024,E-14,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:20:00 PM,9:33:00 AM,42.376258,-82.397039,MFN,20.2,hours,26.7,22.143,331.8,6.2,7.54,FALSE,1.04,2.05,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,3.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,10,0,90,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.463333333
453,2024-LCS-NWA-120824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,7,Lepomis gibbosus,37,129,2024,E-14,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:20:00 PM,9:33:00 AM,42.376258,-82.397039,MFN,20.2,hours,26.7,22.143,331.8,6.2,7.54,FALSE,1.04,2.05,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,3.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,10,0,90,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.463333333
454,2024-LCS-NWA-120824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Pomoxis nigromaculatus,66,66,2024,E-14,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:20:00 PM,9:33:00 AM,42.376258,-82.397039,MFN,20.2,hours,26.7,22.143,331.8,6.2,7.54,FALSE,1.04,2.05,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,3.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,10,0,90,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.463333333
455,2024-LCS-NWA-120824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Micropterus nigricans,63,80,2024,E-14,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:20:00 PM,9:33:00 AM,42.376258,-82.397039,MFN,20.2,hours,26.7,22.143,331.8,6.2,7.54,FALSE,1.04,2.05,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,3.2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,10,0,90,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.463333333
456,2024-LCS-NWA-120824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Amia ocellicauda,385,385,2024,E-15,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:51:00 PM,10:01:00 AM,42.375002,-82.397902,MFN,20.2,hours,22.6,22.87,344.1,2.02,7.26,FALSE,0.75,2.91,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,2.8,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.703333333
457,2024-LCS-NWA-120824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Umbra limi,75,75,2024,E-15,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:51:00 PM,10:01:00 AM,42.375002,-82.397902,MFN,20.2,hours,22.6,22.87,344.1,2.02,7.26,FALSE,0.75,2.91,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,2.8,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.703333333
458,2024-LCS-NWA-120824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Micropterus nigricans,64,64,2024,E-15,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:51:00 PM,10:01:00 AM,42.375002,-82.397902,MFN,20.2,hours,22.6,22.87,344.1,2.02,7.26,FALSE,0.75,2.91,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,2.8,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.703333333
459,2024-LCS-NWA-120824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Pomoxis nigromaculatus,65,65,2024,E-15,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:51:00 PM,10:01:00 AM,42.375002,-82.397902,MFN,20.2,hours,22.6,22.87,344.1,2.02,7.26,FALSE,0.75,2.91,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,2.8,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.703333333
460,2024-LCS-NWA-120824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Lepomis gibbosus,119,119,2024,E-15,12-Aug-24,12,8,13-Aug-24,St. Clair NWA - East Cell SCU,1:51:00 PM,10:01:00 AM,42.375002,-82.397902,MFN,20.2,hours,22.6,22.87,344.1,2.02,7.26,FALSE,0.75,2.91,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,2.8,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.703333333
461,2024-LCS-NWA-130824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,7,Amia ocellicauda,415,509,2024,E-16,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:22:00 PM,8:15:00 AM,42.370518,-82.399453,MFN,19.9,hours,29,20.62,392.2,1.66,7.17,TRUE,NA,5.74,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.4,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.96
462,2024-LCS-NWA-130824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Umbra limi,27,27,2024,E-16,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:22:00 PM,8:15:00 AM,42.370518,-82.399453,MFN,19.9,hours,29,20.62,392.2,1.66,7.17,TRUE,NA,5.74,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.4,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.96
463,2024-LCS-NWA-130824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Pomoxis nigromaculatus,61,69,2024,E-16,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:22:00 PM,8:15:00 AM,42.370518,-82.399453,MFN,19.9,hours,29,20.62,392.2,1.66,7.17,TRUE,NA,5.74,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.4,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.96
464,2024-LCS-NWA-130824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Notemigonus crysoleucas,52,57,2024,E-16,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:22:00 PM,8:15:00 AM,42.370518,-82.399453,MFN,19.9,hours,29,20.62,392.2,1.66,7.17,TRUE,NA,5.74,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.4,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.96
465,2024-LCS-NWA-130824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Micropterus nigricans,61,83,2024,E-16,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:22:00 PM,8:15:00 AM,42.370518,-82.399453,MFN,19.9,hours,29,20.62,392.2,1.66,7.17,TRUE,NA,5.74,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Sunny,4.4,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,40,40,15,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.96
466,2024-LCS-NWA-130824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,13,Micropterus nigricans,52,90,2024,E-17,13-Aug-24,13,8,14-Aug-24,St. Clair NWA - East Cell SCU,12:53:00 PM,8:45:00 AM,42.371269,-82.397413,MFN,19.9,hours,27.2,21.67,413,7.19,7.38,FALSE,0.97,5.25,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Mixed sun and cloud,2,W,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,50,25,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 4 (<0.4m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.396666667
